GTIN|GLNofDataSupplier|NameOfDataSupplier|BaseUnit|NumberOfBaseUnitContained|ItemNameLongML_language_EN|ItemNameLongML_language_RU|ItemName_language_EN|ItemName_language_RU|DespatchUnit|OrderingUnit|ConsumerUnit|GLNofManufacturer|ManufacturersName|Content|ContentUnitOfMeasure|GrossWeightFNFTSS|GrossWeightUnitOfMeasure|NetWeight|NetWeightUnitOfMeasure|BasePriceDeclarationRelevant|VAT_RU|BrandNameML_language_EN|BrandNameML_language_RU|PLUDescriptionML_language_EN|PLUDescriptionML_language_RU|GPC|CountryOfOrigin|PackagingTypeFNF|MeasurementTradeItemHeight|MeasurementTradeItemHeightUnitOfMeasure|MeasurementTradeItemLengthDepth|MeasurementTradeItemLengthDepthUnitOfMeasure|MeasurementTradeItemWidth|MeasurementTradeItemWidthUnitOfMeasure|GTINofNextLowerPackagingItem|NumberOfNextLowerItemContained|PalletDataPalletTypeFNF|GTINCodedPallet|PalletDataPalletHandling|NumberOfLayersPerPallet|PalletDataPalletLoadingHeight|StorageStackingFactor|PalletDataPalletGrossWeight|SubBrand|NetVolume|NetVolumeUnitOfMeasure|functionalsHealthClaims|technoChemicalProperties|GTINofAssortmentComponent|ContentAssortmentNumberOfComponents|MarketingNameML_language_RU|ItemNameShortML_language_RU|VariableMeasureTradeItem|CountryOfLastProvenance|ColourSupplierNoCode|ColourColourCodeListAgency|RFIDSupport|PalletDataNumberOfDespatchUnitsPerPallet|BasePriceRelevantContent|BasePriceRelevantContentUnitOfMeasure|GTINofItemSubstitutedFor|InternalItemIDofSupplier|ItemName_language_EL|CataloguePriceOfInvoiceUnit|CataloguePriceCurrency|CataloguePricePriceBasis|CataloguePricePriceBasisUnitOfMeasure|certificateOfQualityNumber|certificateOfQualityStartDate|certificateOfQualityEndDate|DangerousGoodsLimitedQuantities|DrainedWeight|DrainedWeightUnitOfMeasure|GeneticalInformation|MinimumDurabilityFromProduction|MinimumDurabilityFromProductionTimeUnit|NutritionalValueReferenceValue|GrossCalorificValueKJ|ConvenienceLevel|nutritionalContentValueUnitOfMeasure|ENumberCode|MinimumDurabilityFromOpening|MinimumDurabilityFromOpeningTimeUnit|nutritionalCompositionCode|nutritionalCompositionPercentage|rawMaterialUsed|rawMaterialUsedUnitOfMeasure|RecommendedSalesPrice|RecommendedSalesPriceCurrency|ItemName_language_AR|BatchNumbered|TemperatureMinStorage|TemperatureMaxStorage|TemperatureUnitOfMeasure|CommodityNomenclatureOfForeign-economicActivity|RussianClassificationOfProductsByEconomicActivities|RussianClassificationOfProducts|PricingSegment|ItemName_language_BR|BrandNameML_language_AR|GTINofBaseUnit|FunctionalName_language_EN|variant|variantLanguage|NonPublicGLNList|dietaryInformation|StartValidityDateOfAddVersion|FunctionalName_language_RU|handlingInstructionCode|MinimumOrderQuantity|RackJobber|MinimumDurabilityFromArrival|MinimumDurabilityFromArrivalTimeUnit
7622300492830|4604955748605||PI|6|Carte Noire R&G promo|КАРТ НУАР 6х2х250г Промо|||Y|Y|N|||||6300|GRM|3000|GRM|||||||||BX|169|MMT|560|MMT|300|MMT|7622300492847|6|202|N|RUP|10|1833|1|277000|||||||||||||||40||||849978|||||||||||||||||||||||||||||||||||||||7622300492847||||||12/6/2010|||1|||
7622300580025|4604955748605||PI|2|Monarch Intense FD MU|ЯМ ИНТЕНС 6х2х95гМЮ|||N|N|Y|||||760|GRM|190|GRM|||||||||JR|140|MMT|81|MMT|162|MMT|7622300444082|2||||||||||||||||||||||||||609661|||||||||||||||||||||||||||||||||||||||7622300444082||||46,070,701,999,914,600,000,000,000||1/25/2011||||||
7622300580001|4604955748605||PI|12|Monarch Intense FD MU|ЯМ ИНТЕНС 6х2х95гМЮ|||Y|Y|N|||||4600|GRM|1140|GRM|||||||||BX|138|MMT|319|MMT|254|MMT|7622300580025|6|202|N|RUP|12|1806|1|680000|||||||||||||||144||||609659|||||||||||||||||||||||||||||||||||||||7622300444082||||46,070,701,999,914,600,000,000,000||1/25/2011|||1|||
7622300514006|4604955748605||PI|2|Monarch Intense FD promo|ЯМ ИНТЕНС 6х(2х95г)Промо|||N|N|Y|||||1400|GRM|190|GRM|||||||||BX|173|MMT|345|MMT|115|MMT|7622300444082|2||||||||||||||||||||||||||852882|||||||||||||||||||||||||||||||||||||||7622300444082||||46,070,701,999,914,600,000,000,000||1/12/2011||||||
7622300513986|4604955748605||PI|12|Monarch Intense FD promo|ЯМ ИНТЕНС 6х(2х95г)Промо|||Y|Y|N|||||8600|GRM|1140|GRM|||||||||BX|193|MMT|718|MMT|357|MMT|7622300514006|6|202|N|RUP|8|1690|1|231400|||||||||||||||24||||852880|||||||||||||||||||||||||||||||||||||||7622300444082||||46,070,701,999,914,600,000,000,000||1/12/2011|||1|||
7622300463762|4604955748605||BI|1|AG Chocolife Crunch milk|АГпеч.мол.шок 36х100г|ALPEN GOLD CHOCOLIFE BISCUITS MILK CHOCOLATE|ALPEN GOLD CHOCOLIFE БИСКВИТЫ МОЛОЧН. ШОКОЛАД|N|N|Y|4601738999992|Kraft Foods Rus LLC|100|GRM|109|GRM|100|GRM|N|60|ALPEN GOLD||AG Chocolife|АГпеч.мол.шо|10000160|LT|WRP|44|MMT|205|MMT|95|MMT||||||||||CHOCOLIFE|||||||||N|||||||||787490|||||||||||||275|804|||||||||||||||||||||||||7622300463762|BISCUITS|MILK CHOCOLATE|EN|46,070,701,999,914,600,000,000,000||1/25/2011|БИСКВИТЫ|||||
7622300463779|4604955748605||PI|36|AG Chocolife Crunch milk|АГпеч.мол.шок 36х100г|||Y|Y|N|||||4217|GRM|3600|GRM|||||||||BX|221|MMT|374|MMT|284|MMT|7622300463762|36|202|N|RUP|8|1785|1|289900|||||||||||||||64||||787491|||||||||||||||||||||||||||||||||||||||7622300463762||||46,070,701,999,914,600,000,000,000||1/25/2011|||1|||
7622300409845|4604955748605||BI|1|Jacobs 3in1 Original|ЯКОБС 3в1 Ориджин.40х15г|JACOBS COFFEE DRINK-INSTANT ORIGINAL|JACOBS РАСТВОРИМЫЙ КОФЕЙНЫЙ НАПИТОК ОРИГИНАЛЬН.|N|N|Y|4601738999992|Kraft Foods Rus LLC|15|GRM|16|GRM|15|GRM|N|60|JACOBS||Jacobs 3in1|ЯКОБС 3в1 Ор|10000592|RU|EN|35|MMT|5|MMT|150|MMT|||||||||||||||||||N|||||||||764245|||||||||||||365|804|||||||||||||||||||||||||7622300409845|COFFEE DRINK-INSTANT|ORIGINAL|EN|46,070,701,999,914,600,000,000,000||11/22/2010|РАСТВОРИМЫЙ КОФЕЙНЫЙ НАПИТОК|||||
7622300177454|4604955748605||PI|40|Jacobs 3in1 Original|ЯКОБС 3в1 Ориджин.40х15г|||Y|Y|N|||||700|GRM|600|GRM|||||||||BX|100|MMT|143|MMT|152|MMT|7622300409845|40|202|N|RUP|11|1338|1|335000|||||||||||||||440||||545579|||||||||||||||||||||||||||||||||||||||7622300409845||||46,070,701,999,914,600,000,000,000||2/8/2011|||1|||
7622300409883|4604955748605||BI|1|Jacobs 3in1 Latte|ЯКОБС 3в1 Латте 40х16г|JACOBS COFFEE DRINK-INSTANT LATTE|JACOBS РАСТВОРИМЫЙ КОФЕЙНЫЙ НАПИТОК LATTE|N|N|Y|4601738999992|Kraft Foods Rus LLC|16|GRM|17|GRM|16|GRM|N|60|JACOBS||Jacobs 3in1|ЯКОБС 3в1 Ла|10000592|RU|EN|35|MMT|5|MMT|150|MMT|||||||||||||||||||N|||||||||764249|||||||||||||365|804|||||||||||||||||||||||||7622300409883|COFFEE DRINK-INSTANT|LATTE|EN|46,070,701,999,914,600,000,000,000||11/22/2010|РАСТВОРИМЫЙ КОФЕЙНЫЙ НАПИТОК|||||
7622300177478|4604955748605||PI|40|Jacobs 3in1 Latte|ЯКОБС 3в1 Латте 40х16г|||Y|Y|N|||||740|GRM|640|GRM|||||||||BX|100|MMT|143|MMT|152|MMT|7622300409883|40|202|N|RUP|11|1338|1|350000|||||||||||||||440||||545581|||||||||||||||||||||||||||||||||||||||7622300409883||||46,070,701,999,914,600,000,000,000||2/8/2011|||1|||
7622300510084|4604955748605||BI|1|Milka Milk Almond|МИЛКА с цел.минд.20х100г|MILKA CHOCOLATE TABLET MILK WITH WHOLE ALMONDS|MILKA ШОКОЛАДНЫЕ ПЛИТКИ MILK WITH WHOLE ALMONDS|N|N|Y|4601738999992|Kraft Foods Rus LLC|100|GRM|102|GRM|100|GRM|N|60|MILKA||Milka Milk A|МИЛКА с цел.|10000045|RU|WRP|75|MMT|12|MMT|188|MMT|||||||||||||||||||N|||||||||852357|||||||||||||275|804|||||||||||||||||||||||||7622300510084|CHOCOLATE TABLET|MILK WITH WHOLE ALMONDS|EN|46,070,701,999,914,600,000,000,000||2/8/2011|ШОКОЛАДНЫЕ ПЛИТКИ|||||
7622300510077|4604955748605||PI|20|Milka Milk Almond|МИЛКА с цел.минд.20х100г|||Y|Y|N|||||2120|GRM|2000|GRM|||||||||BX|80|MMT|239|MMT|188|MMT|7622300510084|20|202|N|RUP|4|1425|1|673870|||||||||||||||304||||852356|||||||||||||||||||||||||||||||||||||||7622300510084||||46,070,701,999,914,600,000,000,000||2/8/2011|||1|||
7622300582470|4604955748605||BA|1|Milka promo set|МИЛКА микс набор 5х380г|MILKA MIXED MODULE MILK MIXED|MILKA МИКСОВАННАЯ ПАЛЛЕТА МОЛОЧН. МИКС|N|N|Y|4601738999992|Kraft Foods Rus LLC|4|PCE|388|GRM|380|GRM||60|MILKA||Milka promo|МИЛКА микс н|10000045||WRP|74|MMT|36|MMT|186|MMT|||||||||||||||7622300462727|1|||N|||||||||609903|||||||||||||275|804|||||||||||||||||||||||||7622300582470|MIXED MODULE|||46,070,701,999,914,600,000,000,000||2/8/2011|МИКСОВАННАЯ ПАЛЛЕТА|||||
7622300582463|4604955748605||PI|5|Milka promo set|МИЛКА микс набор 5х380г|||Y|Y|N|||||2010|GRM|1900|GRM|||||||||BX|80|MMT|189|MMT|177|MMT|7622300582470|5|202|N|RUP|12|1105|1|608000|||||||||||||||288||||609902|||||||||||||||||||||||||||||||||||||||7622300582470||||46,070,701,999,914,600,000,000,000||2/8/2011|||1|||
4600375914740|4604955748605||BI|1|Jubilee Glazed Cocoa&Nut|Юбглаз какао орех60х130г|JUBILEE JUBILEE BISCUITS CHOCOLATE COVERED WITH HAZELNUTS|ЮБИЛЕЙНОЕ JUBILEE БИСКВИТЫ В ШОКОЛАДНОЙ ГЛАЗУРИ С ФУНДУКОМ|N|N|Y|4601738999992|Kraft Foods Rus LLC|130|GRM|132|GRM|130|GRM|N|60|ЮБИЛЕЙНОЕ||Jubilee Glaz|Юбглаз какао|10000160|RU|WRP|56|MMT|31|MMT|154|MMT||||||||||JUBILEE|||||||||N|||||||||609487|||||||||||||183|804|||||||||||||||||||||||||4600375914740|BISCUITS|CHOCOLATE COVERED WITH HAZELNUTS|EN|46,070,701,999,914,600,000,000,000||2/9/2011|БИСКВИТЫ|||||
14600375914747|4604955748605||PI|60|Jubilee Glazed Cocoa&Nut|Юбглаз какао орех60х130г|||Y|Y|N|||||8200|GRM|7800|GRM|||||||||BX|184|MMT|401|MMT|301|MMT|4600375914740|60|202|N|RUP|10|1985|1|673000|||||||||||||||80||||609485|||||||||||||||||||||||||||||||||||||||4600375914740||||46,070,701,999,914,600,000,000,000||2/9/2011|||1|||
4600375914702|4604955748605||BI|1|Jubilee Plain Cocoa FP|ЮБИЛЕЙНОЕ какао60х126г|JUBILEE JUBILEE BISCUITS COCOA|ЮБИЛЕЙНОЕ JUBILEE БИСКВИТЫ COCOA|N|N|Y|4601738999992|Kraft Foods Rus LLC|126|GRM|128|GRM|126|GRM|N|60|ЮБИЛЕЙНОЕ||Jubilee Plai|ЮБИЛЕЙНОЕ ка|10000160|RU|WRP|55|MMT|155|MMT|37|MMT||||||||||JUBILEE|||||||||N|||||||||857489|||||||||||||183|804|||||||||||||||||||||||||4600375914702|BISCUITS|COCOA|EN|46,070,701,999,914,600,000,000,000||2/8/2011|БИСКВИТЫ|||||
14600375914709|4604955748605||PI|60|Jubilee Plain Cocoa FP|ЮБИЛЕЙНОЕ какао60х126г|||Y|Y|N|||||8000|GRM|7560|GRM|||||||||BX|184|MMT|575|MMT|245|MMT|4600375914702|60|202|N|RUP|10|1985|1|587000|||||||||||||||70||||857488|||||||||||||||||||||||||||||||||||||||4600375914702||||46,070,701,999,914,600,000,000,000||2/8/2011|||1|||
4600375914726|4604955748605||BI|1|Jubilee Lenten|ЮБ.постное 40х126г|JUBILEE JUBILEE BISCUITS TRADITIONAL LENTEN|ЮБИЛЕЙНОЕ JUBILEE БИСКВИТЫ ТРАДИЦИОНН. ПОСТНОЕ|N|N|Y|4601738999992|Kraft Foods Rus LLC|126|GRM|133|GRM|126|GRM|N|60|ЮБИЛЕЙНОЕ||Jubilee Lent|ЮБ.постное 4|10000160|RU|WRP|74|MMT|115|MMT|35|MMT||||||||||JUBILEE|||||||||N|||||||||609477|||||||||||||153|804|||||||||||||||||||||||||4600375914726|BISCUITS|TRADITIONAL LENTEN|EN|46,070,701,999,914,600,000,000,000||2/8/2011|БИСКВИТЫ|||||
14600375914723|4604955748605||PI|40|Jubilee Lenten|ЮБ.постное 40х126г|||Y|Y|N|||||5600|GRM|5040|GRM|||||||||BX|140|MMT|401|MMT|301|MMT|4600375914726|40|202|N|RUP|13|1970|1|612400|||||||||||||||104||||609476|||||||||||||||||||||||||||||||||||||||4600375914726||||46,070,701,999,914,600,000,000,000||2/11/2011|||1|||
3010470169203|4610366838230||BI|1||ГУРМЕ КОН.Д/К КРОЛ ПЕЧЕНЬ 195Г||PURINA GOURMET КОН.Д/К КРОЛ ПЕЧЕНЬ 195Г|N|N|Y|4607150089990|Nestle Rossiya LLC|195|GRM|235|GRM|195|GRM|N|59||PURINA||ГУРМЕ КОН.Д/|10000522|FR|CA|45|MMT|86|MMT|86|MMT||||||||||GOURMET|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
4606272002368|4610366838230||PI|3||ГУРМЕ КОН.Д/К КРОЛ ПЕЧЕНЬ 195Г|||N|N|N|||||705|GRM|585|GRM|||||||||BE|45|MMT|255|MMT|86|MMT|3010470169203|3|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
4606272005901|4610366838230||PI|24||ГУРМЕ КОН.Д/К КРОЛ ПЕЧЕНЬ 195Г|||Y|Y|N|||||6000|GRM|Apr-68|KGM|||||||||CS|94|MMT|350|MMT|262|MMT|4606272002368|8|201|N|OWP|10|1090|1|565000|||||||||||||||90|||||||||||||||||||||||||||||||||||||||||||||||||||||||
3010470169210|4610366838230||BI|1||ГУРМЕ КОН.Д/К ПТИЦА ПОЧКИ 195Г||PURINA GOURMET КОН.Д/К ПТИЦА ПОЧКИ 195Г|N|N|Y|4607150089990|Nestle Rossiya LLC|195|GRM|235|GRM|195|GRM|N|59||PURINA||ГУРМЕ КОН.Д/|10000522|FR|CA|45|MMT|86|MMT|86|MMT||||||||||GOURMET|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
4606272002344|4610366838230||PI|3||ГУРМЕ КОН.Д/К ПТИЦА ПОЧКИ 195Г|||N|N|N|||||705|GRM|585|GRM|||||||||BE|45|MMT|255|MMT|86|MMT|3010470169210|3|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
4606272005888|4610366838230||PI|24||ГУРМЕ КОН.Д/К ПТИЦА ПОЧКИ 195Г|||Y|Y|N|||||6000|GRM|Apr-68|KGM|||||||||CS|94|MMT|350|MMT|262|MMT|4606272002344|8|201|N|OWP|10|1090|1|565000|||||||||||||||90|||||||||||||||||||||||||||||||||||||||||||||||||||||||
3010470169227|4610366838230||BI|1||ГУРМЕ КОНС.Д/К ПТИЦА 195Г||PURINA GOURMET КОНС.Д/К ПТИЦА 195Г|N|N|Y|4607150089990|Nestle Rossiya LLC|195|GRM|250|GRM|195|GRM|N|59||PURINA||ГУРМЕ КОНС.Д|10000522|FR|CA|45|MMT|86|MMT|86|MMT||||||||||GOURMET|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
4606272002382|4610366838230||PI|3||ГУРМЕ КОНС.Д/К ПТИЦА 195Г|||N|N|N|||||750|GRM|585|GRM|||||||||BE|45|MMT|255|MMT|86|MMT|3010470169227|3|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
4606272005925|4610366838230||PI|24||ГУРМЕ КОНС.Д/К ПТИЦА 195Г|||Y|Y|N|||||6100|GRM|Apr-68|KGM|||||||||CS|94|MMT|350|MMT|262|MMT|4606272002382|8|201|N|OWP|10|1090|1|574000|||||||||||||||90|||||||||||||||||||||||||||||||||||||||||||||||||||||||
3010470169401|4610366838230||BI|1||ФРИСКИС Д/К МЯСО ПЕЧ.ВИТ+ 400Г||PURINA FRISKIES ADULT Д/К МЯСО ПЕЧ.ВИТ+ 400Г|N|N|Y|4607150089990|Nestle Rossiya LLC|400|GRM|460|GRM|400|GRM|N|59||PURINA||ФРИСКИС Д/К|10000522|HU|BX|240|MMT|40|MMT|150|MMT||||||||||FRISKIES ADULT|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
4606272002528|4610366838230||PI|2||ФРИСКИС Д/К МЯСО ПЕЧ.ВИТ+ 400Г|||N|N|N|||||930|GRM|800|GRM|||||||||BE|400|MMT|145|MMT|80|MMT|3010470169401|2|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
4606272006052|4610366838230||PI|10||ФРИСКИС Д/К МЯСО ПЕЧ.ВИТ+ 400Г|||Y|Y|N|||||4650|GRM|4|KGM|||||||||CS|240|MMT|400|MMT|150|MMT|4606272002528|5|201|N|OWP|8|2200|1|621000|||||||||||||||128|||||||||||||||||||||||||||||||||||||||||||||||||||||||
3010470169418|4610366838230||BI|1||FRISKIES ADL СухД/К КурВит400Г||PURINA FRISKIES ADULT ADL СухД/К КурВит400Г|N|N|Y|4607150089990|Nestle Rossiya LLC|400|GRM|447|GRM|400|GRM|N|59||PURINA||FRISKIES ADL|10000522|HU|BX|240|MMT|40|MMT|150|MMT||||||||||FRISKIES ADULT|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
4606272002542|4610366838230||PI|2||FRISKIES ADL СухД/К КурВит400Г|||N|N|N|||||904|GRM|800|GRM|||||||||BE|400|MMT|145|MMT|80|MMT|3010470169418|2|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
4606272006076|4610366838230||PI|10||FRISKIES ADL СухД/К КурВит400Г|||Y|Y|N|||||4540|GRM|4|KGM|||||||||CS|240|MMT|400|MMT|150|MMT|4606272002542|5|201|N|OWP|8|2200|1|607000|||||||||||||||128|||||||||||||||||||||||||||||||||||||||||||||||||||||||
3010470169432|4610366838230||BI|1||FRISKIES ADL СухД/К МясАсс400г||PURINA FRISKIES ADULT ADL СухД/К МясАсс400г|N|N|Y|4607150089990|Nestle Rossiya LLC|400|GRM|447|GRM|400|GRM|N|59||PURINA||FRISKIES ADL|10000522|HU|BX|240|MMT|40|MMT|150|MMT||||||||||FRISKIES ADULT|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
4606272002535|4610366838230||PI|2||FRISKIES ADL СухД/К МясАсс400г|||N|N|N|||||904|GRM|800|GRM|||||||||BE|400|MMT|145|MMT|80|MMT|3010470169432|2|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
4606272006069|4610366838230||PI|10||FRISKIES ADL СухД/К МясАсс400г|||Y|Y|N|||||4530|GRM|4|KGM|||||||||CS|240|MMT|290|MMT|200|MMT|4606272002535|5|201|N|OWP|8|2200|1|605000|||||||||||||||128|||||||||||||||||||||||||||||||||||||||||||||||||||||||
3010470169456|4610366838230||BI|1||FRISKIES ADL СухД/К ЛосТун400г||PURINA FRISKIES ADULT ADL СухД/К ЛосТун400г|N|N|Y|4607150089990|Nestle Rossiya LLC|400|GRM|447|GRM|400|GRM|N|59||PURINA||FRISKIES ADL|10000522|HU|BX|240|MMT|40|MMT|150|MMT||||||||||FRISKIES ADULT|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
4606272002559|4610366838230||PI|2||FRISKIES ADL СухД/К ЛосТун400г|||N|N|N|||||920|GRM|800|GRM|||||||||BE|400|MMT|145|MMT|80|MMT|3010470169456|2|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
4606272006083|4610366838230||PI|10||FRISKIES ADL СухД/К ЛосТун400г|||Y|Y|N|||||4800|GRM|4|KGM|||||||||CS|240|MMT|400|MMT|150|MMT|4606272002559|5|201|N|OWP|8|2200|1|640000|||||||||||||||128|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5997204506702|4610366838230||BI|1||ДАРЛИНГ д/к мясо кукуруза 800г||PURINA DARLING Д/К мясо кукуруза 800г|N|N|Y|4607150089990|Nestle Rossiya LLC|800|GRM|900|GRM|800|GRM|N|59||PURINA||ДАРЛИНГ д/к|10000522|HU|CA|118|MMT|101|MMT|101|MMT||||||||||DARLING|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
5997204506719|4610366838230||PI|12||ДАРЛИНГ д/к мясо кукуруза 800г|||Y|Y|N|||||11040|GRM|9-Jun|KGM|||||||||CS|121|MMT|410|MMT|308|MMT|5997204506702|12|201|N|OWP|9|1234|1|720500|||||||||||||||63|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5997204507488|4610366838230||BI|1||ДАРЛИНГ Конс.д/к Крол Утка400г||PURINA DARLING Конс.д/к Крол Утка400г|N|N|Y|4607150089990|Nestle Rossiya LLC|400|GRM|450|GRM|400|GRM|N|59||PURINA||ДАРЛИНГ Конс|10000522|HU|CA|109|MMT|75|MMT|75|MMT||||||||||DARLING|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
4606272002665|4610366838230||PI|2||ДАРЛИНГ Конс.д/к Крол Утка400г|||N|N|N|||||900|GRM|800|GRM|||||||||BE|110|MMT|150|MMT|75|MMT|5997204507488|2|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
4606272004799|4610366838230||PI|24||ДАРЛИНГ Конс.д/к Крол Утка400г|||Y|Y|N|||||11800|GRM|9-Jun|KGM|||||||||CS|112|MMT|455|MMT|305|MMT|4606272002665|12|201|N|OWP|12|1500|1|875000|||||||||||||||72|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5997204508768|4610366838230||BI|1||ДАРЛИНГ Д/С Конс Утка Печ1.2кг||PURINA DARLING Д/С Конс Утка Печ1.2кг|N|N|Y|4607150089990|Nestle Rossiya LLC|1-Feb|KGM|1330|GRM|1-Feb|KGM|N|59||PURINA||ДАРЛИНГ Д/С|10000522|HU|CA|175|MMT|101|MMT|101|MMT||||||||||DARLING|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
7613031910793|4610366838230||PI|12||ДАРЛИНГ Д/С Конс Утка Печ1.2кг|||Y|Y|N|||||16200|GRM|14-Apr|KGM|||||||||CS|178|MMT|410|MMT|308|MMT|5997204508768|12|201|N|OWP|7|1391|1|819000|||||||||||||||49|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5997204550965|4610366838230||BI|1||FRISKIES ADL Кон Д/К КрПчн400Г||PURINA FRISKIES ADULT ADL Кон Д/К КрПчн400Г|N|N|Y|4607150089990|Nestle Rossiya LLC|400|GRM|493|GRM|400|GRM|N|59||PURINA||FRISKIES ADL|10000522|HU|CA|109|MMT|75|MMT|75|MMT||||||||||FRISKIES ADULT|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
4606272002610|4610366838230||PI|2||FRISKIES ADL Кон Д/К КрПчн400Г|||N|N|N|||||996|GRM|800|GRM|||||||||BE|110|MMT|150|MMT|75|MMT|5997204550965|2|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
4606272005048|4610366838230||PI|24||FRISKIES ADL Кон Д/К КрПчн400Г|||Y|Y|N|||||12000|GRM|9-Jun|KGM|||||||||CS|110|MMT|455|MMT|305|MMT|4606272002610|12|201|N|OWP|12|1470|1|889000|||||||||||||||72|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5997204591074|4610366838230||BI|1||ДАРЛИНГ КОН.Д/К РЫБ МОРК 400Г||PURINA DARLING КОН.Д/К РЫБ МОРК 400Г|N|N|Y|4607150089990|Nestle Rossiya LLC|400|GRM|467|GRM|400|GRM|N|59||PURINA||ДАРЛИНГ КОН.|10000522|HU|CA|109|MMT|75|MMT|75|MMT||||||||||DARLING|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
4606272002450|4610366838230||PI|2||ДАРЛИНГ КОН.Д/К РЫБ МОРК 400Г|||N|N|N|||||944|GRM|800|GRM|||||||||BE|109|MMT|150|MMT|75|MMT|5997204591074|2|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
4606272006045|4610366838230||PI|24||ДАРЛИНГ КОН.Д/К РЫБ МОРК 400Г|||Y|Y|N|||||11400|GRM|9-Jun|KGM|||||||||CS|110|MMT|450|MMT|300|MMT|4606272002450|12|201|N|OWP|12|1450|1|846000|||||||||||||||72|||||||||||||||||||||||||||||||||||||||||||||||||||||||
7613031328673|4610366838230||BI|1||DARLING Д/С Кон Крол&Инд 1.2кг||PURINA DARLING Д/С Кон Крол&Инд 1.2кг|N|N|Y|4607150089990|Nestle Rossiya LLC|1-Feb|KGM|1330|GRM|1-Feb|KGM|N|59||PURINA||DARLING Д/С|10000522|HU|CA|175|MMT|101|MMT|101|MMT||||||||||DARLING|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
7613031910847|4610366838230||PI|12||DARLING Д/С Кон Крол&Инд 1.2кг|||Y|Y|N|||||16200|GRM|14-Apr|KGM|||||||||CS|178|MMT|410|MMT|308|MMT|7613031328673|12|201|N|OWP|7|1391|1|819000|||||||||||||||49|||||||||||||||||||||||||||||||||||||||||||||||||||||||
7613031526086|4610366838230||BI|1||DARLING Собака Мясо Овощи 3кг||PURINA DARLING Собака Мясо Овощи 3кг|N|N|Y|4607150089990|Nestle Rossiya LLC|3|KGM|3040|GRM|3|KGM|N|59||PURINA||DARLING Соба|10000522|RU|BG|390|MMT|88|MMT|290|MMT||||||||||DARLING|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
7613031526093|4610366838230||PI|4||DARLING Собака Мясо Овощи 3кг|||Y|Y|N|||||12700|GRM|12|KGM|||||||||CS|365|MMT|400|MMT|300|MMT|7613031526086|4|201|N|OWP|3|1240|1|330000|||||||||||||||24|||||||||||||||||||||||||||||||||||||||||||||||||||||||
7613031526253|4610366838230||BI|1||DARLING Собака Птица Овощи 3кг||PURINA DARLING Собака Птица Овощи 3кг|N|N|Y|4607150089990|Nestle Rossiya LLC|3|KGM|3040|GRM|3|KGM|N|59||PURINA||DARLING Соба|10000522|RU|BG|390|MMT|88|MMT|290|MMT||||||||||DARLING|||||||||||||||||||||||||||||||||||||||||||||||X11|6|30|CEL|||||||||||||||||||
7613031529575|4610366838230||PI|4||DARLING Собака Птица Овощи 3кг|||Y|Y|N|||||12700|GRM|12|KGM|||||||||CS|365|MMT|400|MMT|300|MMT|7613031526253|4|201|N|OWP|3|1240|1|330000|||||||||||||||24|||||||||||||||||||||||||||||||||||||||||||||||||||||||
